stop_year,stop_month,stop_date,stop_hour,driver_gender,drivers_age_bucket,drivers_race,stop_duration,is_arrested,drugs_related_stop,violations_raw,search_score,stop_outcome
2012,07,03,8,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,03,13,M,16.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,05,11,F,4.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,05,22,M,9.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,06,6,M,8.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,06,7,F,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,06,7,M,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,06,21,M,6.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,07,10,M,5.0,Hispanic,0-15 Min,False,False,Registration Violation,1,Warning
2012,07,07,11,F,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,08,1,F,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,08,20,F,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,09,1,F,4.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,09,11,M,10.0,White,16-30 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,09,13,M,7.0,Other,0-15 Min,False,False,Speeding,1,Warning
2012,07,09,13,M,4.0,Other,0-15 Min,False,False,Speeding,1,Warning
2012,07,09,22,M,9.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,09,23,F,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,10,9,M,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,11,1,M,8.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,11,1,M,7.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,11,1,F,4.0,Black,0-15 Min,False,False,Registration Violation,1,Warning
2012,07,11,6,F,9.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,11,13,M,5.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,12,11,M,7.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,12,13,M,10.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,13,15,M,5.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,13,21,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,14,20,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,14,23,M,3.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,14,23,F,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,15,20,F,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,16,13,M,9.0,Other,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,17,13,F,5.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,07,17,14,M,5.0,Black,16-30 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,18,8,M,10.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,19,6,M,8.0,Hispanic,0-15 Min,False,False,Speeding,1,Warning
2012,07,19,9,M,9.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,19,17,M,9.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,20,9,F,8.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,21,6,M,7.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,21,12,M,4.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,21,20,M,8.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,22,2,M,8.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,22,2,F,12.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,23,2,M,8.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,23,7,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,23,7,M,7.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,23,9,M,4.0,Hispanic,0-15 Min,False,False,Speeding,1,Warning
2012,07,23,11,M,9.0,White,16-30 Min,False,False,Other Traffic Violation,1,Warning
2012,07,23,21,M,11.0,Hispanic,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,24,7,F,6.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,24,9,F,4.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,24,15,M,5.0,White,16-30 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,24,15,M,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,24,20,M,3.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,26,10,M,5.0,White,16-30 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,07,26,23,M,3.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,27,6,M,10.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,27,7,M,13.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,28,14,M,13.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,29,2,M,13.0,Other,0-15 Min,False,False,Speeding,1,Warning
2012,07,29,10,M,9.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,30,19,F,3.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,31,9,M,6.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,07,31,16,F,4.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,07,31,18,F,3.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,02,3,M,5.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,02,12,M,12.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,02,13,F,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,02,20,M,7.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,02,22,M,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,04,0,M,13.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,04,2,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,04,10,F,4.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,06,14,M,9.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,07,14,M,11.0,White,16-30 Min,False,False,Other Traffic Violation,1,Warning
2012,08,07,17,M,8.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,08,10,M,12.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,08,13,F,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,08,20,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,09,2,F,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,09,7,M,4.0,Hispanic,0-15 Min,False,False,Speeding,1,Warning
2012,08,09,7,M,6.0,Other,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,09,10,M,5.0,Hispanic,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,09,11,M,4.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,09,11,F,9.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,09,19,M,5.0,Hispanic,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,10,20,M,5.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,11,9,M,4.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,11,10,F,5.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,11,22,M,4.0,Other,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,12,12,M,6.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,08,12,19,M,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,13,9,M,6.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,13,15,F,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,13,23,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,14,0,F,3.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,14,7,M,10.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,14,9,M,11.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,14,22,F,4.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,15,0,M,10.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,15,10,M,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,15,11,M,14.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,16,7,M,8.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,17,15,M,6.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,18,23,M,5.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,19,0,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,19,6,F,5.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,19,23,M,4.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,20,0,F,5.0,Asian,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,20,14,M,9.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,20,23,M,5.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,21,6,M,9.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,21,23,F,9.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,23,0,F,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,24,1,F,5.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,08,24,9,M,3.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,24,11,M,6.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,25,0,F,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,26,7,M,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,26,10,M,6.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,26,21,M,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,27,3,F,7.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,27,9,F,5.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,29,16,M,11.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,30,23,F,5.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,31,6,F,10.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,08,31,10,M,7.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,08,31,18,F,5.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,31,23,M,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,31,23,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,08,31,23,M,5.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,01,9,M,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,01,23,F,9.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,02,6,M,5.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,09,02,7,M,5.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,02,23,M,9.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,02,23,F,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,03,0,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,03,1,M,8.0,Asian,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,04,15,M,13.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,06,10,M,4.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,06,11,F,7.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,06,16,M,11.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,06,19,M,3.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,06,22,M,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,06,23,M,14.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,07,14,F,9.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,08,1,M,10.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,08,6,F,6.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,09,08,7,F,9.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,08,11,M,5.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,08,14,M,4.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,09,7,M,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,11,16,M,6.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,09,12,22,M,6.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,09,13,1,M,6.0,White,0-15 Min,False,True,Other Traffic Violation,8,Warning
2012,09,13,23,F,4.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,14,6,F,7.0,Other,0-15 Min,False,False,Speeding,1,Warning
2012,09,14,7,M,8.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,15,7,F,8.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,15,7,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,15,13,F,5.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,16,7,F,9.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,09,16,9,F,3.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,16,10,M,9.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,18,23,M,7.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,19,6,M,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,19,7,M,10.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,20,0,M,12.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,20,1,M,4.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,20,7,M,8.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,20,9,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,21,15,M,6.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,22,23,M,11.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,25,23,M,4.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,26,0,M,3.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,26,22,M,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,27,0,M,5.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,27,0,M,4.0,White,16-30 Min,False,False,Other Traffic Violation,24,Warning
2012,09,27,7,M,11.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,09,28,14,M,9.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,09,29,1,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,09,29,18,M,9.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,01,7,F,4.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,10,01,16,F,6.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,02,0,F,6.0,Black,0-15 Min,False,False,Registration Violation,1,Warning
2012,10,02,6,M,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,02,12,M,8.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,10,02,22,M,3.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,03,0,M,7.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,03,1,M,4.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,03,14,M,5.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,03,15,M,9.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,04,0,M,5.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,04,7,F,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,05,14,M,6.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,10,06,23,M,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,07,7,M,4.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,07,19,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,08,21,F,5.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,08,23,F,10.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,09,8,M,8.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,10,10,15,F,10.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,10,12,8,M,7.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,12,15,F,8.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,10,12,23,M,4.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,13,7,M,5.0,Black,0-15 Min,False,False,Speeding,1,Warning
2012,10,13,17,F,4.0,Black,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,13,20,M,5.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,13,23,M,9.0,Asian,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,14,7,M,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,14,13,M,11.0,White,0-15 Min,False,False,Registration Violation,1,Warning
2012,10,15,0,F,5.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,16,15,M,6.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,19,11,M,3.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,19,16,M,14.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,20,6,M,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,10,20,8,M,8.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,20,11,F,11.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,10,21,0,F,8.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,21,1,M,4.0,White,16-30 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,21,2,M,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,10,21,6,M,3.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,10,23,10,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,25,2,M,7.0,Hispanic,0-15 Min,False,False,Registration Violation,1,Warning
2012,10,25,13,M,5.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,25,19,M,4.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,26,9,M,5.0,Hispanic,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,26,14,M,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,10,26,19,F,5.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,10,28,7,M,10.0,Hispanic,0-15 Min,False,False,Speeding,1,Warning
2012,11,01,1,F,9.0,Black,0-15 Min,False,False,Violation of City/Town Ordinance,1,Warning
2012,11,01,20,M,9.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,11,01,22,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,11,02,7,F,9.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,11,02,19,F,7.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,11,03,0,F,3.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,11,03,20,M,11.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,11,03,20,F,7.0,Black,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,11,04,23,M,3.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,11,05,0,F,6.0,Hispanic,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,11,05,1,M,6.0,White,0-15 Min,False,False,Speeding,1,Warning
2012,11,06,6,M,7.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,11,06,13,M,3.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,11,06,21,M,10.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,11,06,22,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,11,07,7,F,4.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,11,07,9,F,5.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,11,07,22,M,9.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,11,08,12,F,4.0,Hispanic,0-15 Min,False,False,Speeding,1,Warning
2012,11,08,18,F,9.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,11,10,9,M,6.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
2012,11,11,20,F,11.0,White,0-15 Min,False,False,Other Traffic Violation,1,Warning
2012,11,13,10,M,3.0,White,0-15 Min,False,False,Equipment/Inspection Violation,1,Warning
